cas_number,descriptors,smiles,pages,desc_len
591-31-1,['anis'],COc1cccc(C=O)c1,http://www.thegoodscentscompany.com/data/rw1039091.html,1
135-02-4,"['powderi', 'vanilla']",COc1ccccc1C=O,http://www.thegoodscentscompany.com/data/rw1006111.html,2
123-11-5,"['anis', 'creami', 'powderi', 'aromat', 'cinnamon', 'gerard', 'almond', 'berri', 'chocol', 'fruiti', 'spici', 'coumarin', 'herbac', 'floral', 'minti', 'woodi', 'cherri', 'vanilla']",COc1ccc(C=O)cc1,http://www.thegoodscentscompany.com/data/rw1001272.html,18
2186-92-7,"['anis', 'floral', 'lilac', 'jasmin']",COC(OC)c1ccc(OC)cc1,http://www.thegoodscentscompany.com/data/rw1032871.html,4
14735-72-9,"['powderi', 'anis', 'floral', 'flower', 'orang', 'spici']",COC(=O)c1ccccc1N=Cc2ccc(OC)cc2,http://www.thegoodscentscompany.com/data/rw1025731.html,6
26912-64-1,"['anis', 'floral', 'woodi', 'fruiti', 'herbal']",C=CCOC1CC2CC1C3C=CCC23,http://www.thegoodscentscompany.com/data/rw1023921.html,5
100-66-3,"['ether', 'phenol']",COc1ccccc1,http://www.thegoodscentscompany.com/data/rw1031451.html,2
104-21-2,"['balsam', 'anis', 'creami', 'aldehyd', 'raspberri', 'powderi', 'aromat', 'gerard', 'lilac', 'almond', 'fruiti', 'spici', 'coumarin', 'plum', 'natur', 'floral', 'cherri', 'vanilla']",COc1ccc(COC(C)=O)cc1,http://www.thegoodscentscompany.com/data/rw1001292.html,18
612-16-8,['anis'],COc1ccccc1CO,http://www.thegoodscentscompany.com/data/rw1056571.html,1
105-13-5,"['balsam', 'creami', 'caramel', 'powderi', 'gerard', 'lilac', 'hyacinth', 'rose', 'chocol', 'fruiti', 'coumarin', 'floral', 'cherri', 'lacton', 'vanilla']",COc1ccc(CO)cc1,http://www.thegoodscentscompany.com/data/rw1001251.html,15
6963-56-0,"['anis', 'floral', 'butteri', 'fruiti', 'plum', 'tropic']",CCCC(=O)OCc1ccc(OC)cc1,http://www.thegoodscentscompany.com/data/rw1022871.html,6
122-91-8,"['anis', 'powderi', 'balsam', 'floral', 'gerard', 'fruiti', 'spici', 'vanilla']",COc1ccc(COC=O)cc1,http://www.thegoodscentscompany.com/data/rw1020891.html,8
122-84-9,"['balsam', 'anis', 'creami', 'gerard', 'green', 'fruiti', 'spici']",COc1ccc(CC(C)=O)cc1,http://www.thegoodscentscompany.com/data/rw1005711.html,7
874-90-8,"['floral', 'almond', 'earthi']",COc1ccc(cc1)C#N,http://www.thegoodscentscompany.com/data/rw1005651.html,3
102-17-0,"['balsam', 'anis', 'honey']",COc1ccc(COC(=O)Cc2ccccc2)cc1,http://www.thegoodscentscompany.com/data/rw1022411.html,3
111753-62-9,"['anis', 'flower', 'perfum', 'powderi', 'spici', 'floral', 'orang', 'green', 'cortex']",COC(=O)c1ccccc1N=CC(C)Cc2ccc(OC)cc2,http://www.thegoodscentscompany.com/data/rw1450561.html,9
5462-06-6,"['anis', 'balsam', 'floral', 'raspberri', 'fruiti', 'herbal', 'herbac']",COc1ccc(CC(C)C=O)cc1,http://www.thegoodscentscompany.com/data/rw1023691.html,7
7549-33-9,"['anis', 'fruiti', 'herbal', 'cherri']",CCC(=O)OCc1ccc(OC)cc1,http://www.thegoodscentscompany.com/data/rw1033771.html,4
35206-51-0,"['appl', 'pear', 'juici', 'grape', 'fruiti', 'plum']",C/C=C/C(=O)OC(C)CC(C)C,http://www.thegoodscentscompany.com/data/rw1046911.html,6
6413-10-1,"['appl', 'pine', 'pineappl', 'tropic', 'grape', 'strawberri', 'fruiti', 'winey', 'plum', 'floral', 'green', 'woodi', 'warm', 'jasmin']",CCOC(=O)CC1(C)OCCO1,http://www.thegoodscentscompany.com/data/rw1033271.html,14
67874-78-6,"['rose', 'fruiti', 'apricot', 'plum']",CC(C)C(=O)OC1CCC2CCCCC2C1,http://www.thegoodscentscompany.com/data/rw1018241.html,4
546-49-6,"['mint', 'berri', 'herbal', 'honey']",CC(C)=CC(=O)C(C)(C)C=C,http://www.thegoodscentscompany.com/data/rw1011221.html,4
59151-19-8,"['anis', 'floral', 'clean']",CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,http://www.thegoodscentscompany.com/data/rw1017951.html,3
3240-29-7,"['balsam', 'floral', 'metal', 'lavend', 'herbal', 'herbac']",C=CCCC(=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1096681.html,6
67845-30-1,"['oili', 'grassi', 'green', 'fresh']",CC(C)C1CC2C(CC1C=C2C)C=O,http://www.thegoodscentscompany.com/data/rw1028791.html,4
97358-54-8,"['green', 'cortex', 'fresh', 'weedi']",CC/C=C/CCOC(CC)OC,http://www.thegoodscentscompany.com/data/rw1112931.html,4
25773-40-4,"['nutti', 'coffe', 'ether', 'warm', 'veget', 'chocol', 'earthi', 'meat']",COc1nccnc1C(C)C,http://www.thegoodscentscompany.com/data/rw1107761.html,8
100-52-7,"['powderi', 'nutti', 'aromat', 'gerard', 'almond', 'rose', 'fruiti', 'bitter', 'spici', 'coumarin', 'sharp', 'cherri']",O=Cc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001491.html,12
774-48-1,"['almond', 'green', 'bitter']",CCOC(OCC)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1411841.html,3
1125-88-8,"['nutti', 'floral', 'gerard', 'violet', 'almond', 'green', 'aromat', 'sharp', 'wine', 'fruiti', 'earthi', 'winey']",COC(OC)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1022451.html,12
1319-88-6,"['gerard', 'floral', 'almond', 'musti', 'vanilla', 'fruiti', 'bitter', 'cherri']",OCC(O)C(/O)=C/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1004731.html,8
37837-44-8,"['cherri', 'fruiti']",COC(=O)c1ccccc1N=Cc2ccccc2,http://www.thegoodscentscompany.com/data/rw1025831.html,2
2568-25-4,['bitter'],CC1COC(O1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1005031.html,1
91-01-0,"['rose', 'green', 'weedi']",OC(c1ccccc1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1022151.html,3
4265-16-1,"['almond', 'bitter']",O=Cc1oc2ccccc2c1,http://www.thegoodscentscompany.com/data/rw1011591.html,2
65-85-0,['balsam'],OC(=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1033731.html,1
119-53-9,"['balsam', 'vanilla', 'medicin']",OC(c1ccccc1)C(=O)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1011601.html,3
9000-05-9,"['aromat', 'vanilla', 'spici', 'powderi', 'balsam']",OC(c1ccccc1)C(=O)c2ccccc2,http://www.thegoodscentscompany.com/data/ab1005731.html,3
119-61-9,"['balsam', 'powderi', 'rosi', 'aromat', 'rose', 'metal', 'geranium', 'herbal', 'fruiti']",O=C(c1ccccc1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1016332.html,9
95-16-9,"['nutti', 'coffe', 'sulfur', 'gerard', 'veget', 'brown', 'meat']",s1cnc2ccccc12,http://www.thegoodscentscompany.com/data/rw1007521.html,7
93-91-4,"['balsam', 'woodi']",CC(=O)CC(=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1017831.html,2
140-11-4,"['appl', 'fresh', 'aromat', 'gerard', 'fruiti', 'plum', 'floral', 'jasmin', 'floreal', 'cherri', 'apricot']",CC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001612.html,11
5396-89-4,"['floral', 'fruiti']",CC(=O)CC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1003511.html,2
2550-26-7,"['balsam', 'floral', 'aromat', 'jasmin', 'herbal', 'fruiti', 'chemic']",CC(=O)CCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1024231.html,7
100-51-6,"['floral', 'gerard', 'almond', 'aromat', 'rose', 'jasmin', 'fruiti', 'phenol', 'chemic']",OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001651.html,9
82185-41-9,"['lili', 'floral', 'grapefruit']",Nc1ccccc1C(=O)OCc2ccccc2,http://www.thegoodscentscompany.com/data/rw1039461.html,3
120-51-4,"['balsam', 'pineappl', 'aromat', 'herbal', 'gerard', 'almond', 'strawberri', 'fruiti', 'herbac', 'oili', 'floral', 'chees', 'cherri']",O=C(OCc1ccccc1)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1001672.html,13
103-37-7,"['balsam', 'raspberri', 'fresh', 'pineappl', 'tropic', 'pear', 'aromat', 'peach', 'gerard', 'waxi', 'butter', 'berri', 'fruiti', 'plum', 'dairi', 'floral', 'jasmin', 'chees', 'apricot']",CCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1022171.html,19
103-28-6,"['banana', 'raspberri', 'pineappl', 'tropic', 'powderi', 'alcohol', 'juici', 'aromat', 'gerard', 'rose', 'strawberri', 'fruiti', 'chocol', 'oili', 'floral', 'bakeri', 'woodi', 'jasmin', 'beverag']",CC(C)C(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001711.html,19
103-41-3,"['balsam', 'pineappl', 'honey', 'aromat', 'peach', 'gerard', 'fruiti', 'chocol', 'spici', 'coumarin', 'floral', 'floreal', 'cherri', 'apricot']",O=C(OCc1ccccc1)/C=C/c2ccccc2,http://www.thegoodscentscompany.com/data/rw1014311.html,14
539-30-0,"['pineappl', 'tropic', 'fruiti']",CCOCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1011671.html,3
57371-42-3,"['balsam', 'spici', 'warm', 'floral']",COc1cc(CC=C)ccc1OCc2ccccc2,http://www.thegoodscentscompany.com/data/rw1039511.html,4
120-11-6,"['balsam', 'floral', 'spici']",COc1cc(\C=C/C)ccc1OCc2ccccc2,http://www.thegoodscentscompany.com/data/rw1001731.html,3
104-57-4,"['pineappl', 'chemic', 'gerard', 'almond', 'fruiti', 'spici', 'floral', 'jasmin', 'cherri', 'apricot', 'meati']",O=COCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1012591.html,11
5454-21-7,"['herbal', 'fruiti', 'apricot']",CCCCCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1011771.html,3
7492-37-7,"['minti', 'gerard', 'mint', 'woodi', 'berri', 'fruiti', 'herbal', 'plum']",CCCC(=O)C(CC)Cc1ccccc1,http://www.thegoodscentscompany.com/data/rw1011781.html,8
6938-45-0,"['green', 'jasmin', 'gardenia', 'fruiti', 'apricot']",CCCCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1039481.html,5
2051-96-9,"['fatti', 'butter', 'floral', 'fruiti']",CC(O)C(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1039521.html,4
140-25-0,"['fatti', 'waxi']",CCCCCCCCCCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1030911.html,2
6939-75-9,['fruiti'],CC(=O)CCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1039531.html,1
538-86-3,"['floral', 'ether', 'green', 'fruiti']",COCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1007261.html,4
6471-66-5,['winey'],CCCCCCCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1412361.html,1
10276-85-4,"['fatti', 'fruiti', 'herbal', 'pineappl', 'peach']",CCCCCCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1039491.html,5
102-16-9,"['jasmin', 'floral']",O=C(Cc1ccccc1)OCc2ccccc2,http://www.thegoodscentscompany.com/data/rw1021131.html,2
2094-69-1,"['floral', 'jasmin', 'herbal', 'fruiti']",CC(C)(C)C(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1412451.html,4
122-63-4,"['balsam', 'banana', 'appl', 'pear', 'floral', 'gerard', 'grape', 'jasmin', 'floreal', 'berri', 'fruiti', 'strawberri', 'pineappl', 'melon']",CCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001772.html,14
118-58-1,"['balsam', 'herbal', 'spici', 'oili', 'floral', 'clean', 'phenol']",Oc1ccccc1C(=O)OCc2ccccc2,http://www.thegoodscentscompany.com/data/rw1001792.html,7
67674-41-3,"['green', 'earthi', 'mushroom']",C\C=C(/C)C(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1376551.html,3
37526-88-8,"['balsam', 'gerard', 'almond', 'grape', 'rose', 'veget', 'gardenia', 'mushroom', 'cherri', 'earthi']",C\C=C(/C)C(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1011841.html,10
10361-39-4,"['appl', 'floral', 'fruiti']",CCCCC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1039611.html,3
103-38-8,"['powderi', 'appl', 'gerard', 'musti', 'fruiti', 'herbal', 'pineappl', 'herbac']",CC(C)CC(=O)OCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001361.html,8
1901-26-4,"['camphor', 'berri', 'fruiti']",CC(=O)C(\C)=C/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1032881.html,3
69103-01-1,"['floral', 'fresh', 'herbal', 'bergamot']",CC(=O)OC(C)(C)CCCC(=C)C=C,http://www.thegoodscentscompany.com/data/rw1017191.html,4
104986-28-9,"['anis', 'floral', 'raspberri', 'jasmin', 'fresh', 'fruiti']",CCOC(=O)CCCCCOC(C)=O,http://www.thegoodscentscompany.com/data/rw1061362.html,6
60523-21-9,"['gerard', 'green', 'strawberri', 'fruiti', 'tropic']",CCOC(=O)C(C)[CH]=[C]=[CH2],http://www.thegoodscentscompany.com/data/rw1004631.html,5
72429-08-4,"['woodi', 'grapefruit', 'herbal', 'neroli']",C[C@@H]1C[C@H]2CC(C)(C)CO[C@@H]2C[C@@H]1C,http://www.thegoodscentscompany.com/data/rw1061011.html,4
495-62-5,"['balsam', 'banana', 'tropic', 'citrus', 'gerard', 'berri', 'fruiti', 'spici', 'oili', 'orang', 'green', 'woodi']",CC(C)=CCC\C(C)=C/1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1012441.html,12
17627-44-0,"['balsam', 'spici', 'floral']",CC(C)=CC\C=C(/C)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1383021.html,3
495-61-4,"['balsam', 'woodi']",CC(C)=CCCC(=C)[C@@H]1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1054141.html,2
23089-26-1,"['nutti', 'coconut', 'fruiti']",CC(C)=CCC[C@](C)(O)[C@H]1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1412691.html,3
515-69-5,"['balsam', 'floral', 'clean']",CC(C)=CCC[C@](C)(O)[C@@H]1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1042821.html,3
15352-77-9,"['floral', 'lemon', 'fresh', 'herbal', 'citrus']",CC(CCC=C(C)C)C1(O)CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1012461.html,5
13679-85-1,"['sulfur', 'berri', 'fruiti']",CC1SCCC1=O,http://www.thegoodscentscompany.com/data/rw1036601.html,3
464-43-7,"['pine', 'camphor', 'earthi']",CC1(C)C2CCC1(C)[C@@H](O)C2,http://www.thegoodscentscompany.com/data/rw1106071.html,3
507-70-0,"['balsam', 'pine', 'woodi', 'camphor']",CC1(C)C2CCC1(C)C(O)C2,http://www.thegoodscentscompany.com/data/rw1039711.html,4
124-76-5,"['balsam', 'herbal', 'camphor']",CC1(C)[C@H]2CC[C@@]1(C)[C@H](O)C2,http://www.thegoodscentscompany.com/data/rw1002091.html,3
464-45-9,"['pine', 'woodi']",CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,http://www.thegoodscentscompany.com/data/rw1011571.html,2
76-49-3,"['pine', 'spice', 'earthi', 'cedar', 'herbal', 'gerard', 'spici', 'herbac', 'woodi', 'lavend']",CC(=O)OC1CC2CCC1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1106081.html,10
125-12-2,"['balsam', 'aldehyd', 'grassi', 'pine', 'earthi', 'soapi', 'herbal', 'citrus', 'gerard', 'camphor', 'woodi', 'lavend']",CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1006792.html,12
5655-61-8,"['balsam', 'pine', 'woodi', 'fresh', 'lavend', 'herbac']",CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1007342.html,6
13109-70-1,"['woodi', 'herbal']",CCCC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1012621.html,2
24717-86-0,"['nutti', 'camphor', 'pine']",CC(C)C(=O)OC1CC2CCC1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1012641.html,3
85586-67-0,"['balsam', 'herbal', 'earthi', 'spici']",CC(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1298341.html,4
1200-67-5,"['medicin', 'cool', 'minti', 'gerard', 'woodi', 'musti', 'earthi', 'camphor']",CC1(C)C2CCC1(C)[C@H](C2)OC=O,http://www.thegoodscentscompany.com/data/rw1020911.html,8
5331-32-8,"['pine', 'woodi', 'fresh', 'herbal', 'camphor']",CO[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1016931.html,5
2756-56-1,"['pine', 'pungent', 'woodi', 'citrus', 'lavend', 'fresh', 'earthi', 'herbal', 'camphor', 'herbac']",CCC(=O)OC1CC2CCC1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1021491.html,10
560-88-3,"['green', 'pine', 'woodi', 'fresh']",CC1(C)[C@@H]2CC[C@]1(C)[C@@H](C2)OC(=O)c3ccccc3O,http://www.thegoodscentscompany.com/data/rw1018451.html,4
7549-41-9,"['gerard', 'woodi', 'spici', 'spice', 'berri', 'camphor']",CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1006861.html,6
7779-73-9,"['appl', 'pine', 'cool', 'gerard', 'berri', 'fruiti', 'camphor', 'oili', 'minti', 'green', 'woodi', 'mint']",CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C,http://www.thegoodscentscompany.com/data/rw1012821.html,12
59672-05-8,['pine'],CC(C)CC(=O)OC1C(C)(C)C2CCC1(C)C2,http://www.thegoodscentscompany.com/data/rw1040871.html,1
3155-71-3,"['nutti', 'violet', 'tobacco']",C\C(C=O)=C/CC1=C(C)CCCC1(C)C,http://www.thegoodscentscompany.com/data/rw1131571.html,3
5208-59-3,"['balsam', 'woodi', 'floral', 'herbal']",CC(C)C1CCC2(C)C3CCC(=C)C3C12,http://www.thegoodscentscompany.com/data/rw1039751.html,4
13679-70-4,"['gerard', 'almond', 'woodi', 'cherri']",Cc1sc(C=O)cc1,http://www.thegoodscentscompany.com/data/rw1009041.html,4
38462-22-5,"['raspberri', 'pineappl', 'tropic', 'alcohol', 'herbal', 'peach', 'gerard', 'berri', 'fruiti', 'herbac', 'leaf', 'minti', 'green', 'beverag', 'apricot']",CC1CCC(C(=O)C1)C(C)(C)S,http://www.thegoodscentscompany.com/data/rw1005051.html,15
33284-96-7,['natur'],CC1CCC(C(=O)C1)C(C)(C)S,http://www.thegoodscentscompany.com/data/rw1589321.html,1
57074-34-7,['herbal'],CC1CCC(C(=O)C1)C(C)(C)SC(C)=O,http://www.thegoodscentscompany.com/data/rw1399411.html,1
75147-23-8,"['leaf', 'fresh', 'fruiti', 'herbal', 'natur']",CC12CCCC(C)(CC1)C2=NO,http://www.thegoodscentscompany.com/data/rw1004001.html,5
513-85-9,"['creami', 'butteri', 'fruiti']",C[C@@H](O)[C@H](C)O,http://www.thegoodscentscompany.com/data/rw1161171.html,3
78-92-2,['apricot'],CCC(C)O,http://www.thegoodscentscompany.com/data/rw1012951.html,1
75-65-0,['camphor'],CC(C)(C)O,http://www.thegoodscentscompany.com/data/rw1047291.html,1
123-86-4,"['gerard', 'ether', 'sharp', 'fruiti']",CCCCOC(C)=O,http://www.thegoodscentscompany.com/data/rw1019351.html,4
110-19-0,"['banana', 'appl', 'ether', 'raspberri', 'alcohol', 'peach', 'gerard', 'fruiti', 'chocol', 'dairi', 'floral', 'cherri', 'beverag']",CC(C)COC(C)=O,http://www.thegoodscentscompany.com/data/rw1013631.html,13
591-60-6,"['ferment', 'fruiti']",CCCCOC(=O)CC(C)=O,http://www.thegoodscentscompany.com/data/rw1013081.html,2
71-36-3,['balsam'],CCCCO,http://www.thegoodscentscompany.com/data/rw1029131.html,1
78-83-1,"['ether', 'winey', 'cortex']",CC(C)CO,http://www.thegoodscentscompany.com/data/rw1028231.html,3
7785-64-0,"['wine', 'spici', 'rose', 'fruiti']",CCCCOC(=O)C(/C)=C\C,http://www.thegoodscentscompany.com/data/rw1039941.html,4
7756-96-9,"['powderi', 'floral', 'gerard', 'flower', 'grape', 'wine', 'jasmin', 'berri', 'fruiti', 'earthi', 'winey', 'plum']",CCCCOC(=O)c1ccccc1N,http://www.thegoodscentscompany.com/data/rw1028631.html,12
7779-77-3,"['floral', 'gerard', 'grape', 'berri', 'fruiti']",CC(C)COC(=O)c1ccccc1N,http://www.thegoodscentscompany.com/data/rw1008001.html,5
136-60-7,"['balsam', 'amber', 'floral', 'fruiti']",CCCCOC(=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1013151.html,4
120-50-3,"['powderi', 'balsam', 'floral', 'gerard', 'rosi', 'aromat', 'rose', 'musti', 'fresh', 'berri', 'fruiti', 'cherri', 'earthi', 'plum', 'chemic']",CC(C)COC(=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1013272.html,15
7779-78-4,"['creami', 'floral', 'green', 'herbal']",CC(C)CC(O)Cc1ccccc1,http://www.thegoodscentscompany.com/data/rw1013741.html,4
588-67-0,"['rose', 'floral']",CCCCOCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1033051.html,2
589-66-2,"['cognac', 'banana', 'appl', 'pineappl', 'caramel', 'tropic', 'alcohol', 'pear', 'gerard', 'ripe', 'berri', 'fruiti', 'plum', 'green', 'woodi', 'brown']",C\C=C/C(=O)OCC(C)C,http://www.thegoodscentscompany.com/data/rw1027631.html,16
109-21-7,"['banana', 'appl', 'raspberri', 'fresh', 'pineappl', 'tropic', 'pear', 'juici', 'peach', 'gerard', 'ripe', 'strawberri', 'fruiti', 'mushroom', 'berri', 'plum', 'dairi', 'green', 'chees', 'cherri']",CCCCOC(=O)CCC,http://www.thegoodscentscompany.com/data/rw1014091.html,20
539-90-2,"['banana', 'appl', 'ether', 'pineappl', 'caramel', 'alcohol', 'pear', 'peach', 'gerard', 'ripe', 'berri', 'fruiti', 'cherri', 'beverag']",CCCC(=O)OCC(C)C,http://www.thegoodscentscompany.com/data/rw1012391.html,14
97-87-0,"['banana', 'appl', 'fresh', 'pineappl', 'tropic', 'melon', 'alcohol', 'citrus', 'gerard', 'strawberri', 'fruiti', 'dairi', 'green', 'chees', 'cherri', 'beverag']",CCCCOC(=O)C(C)C,http://www.thegoodscentscompany.com/data/rw1028651.html,16
97-85-8,"['dairi', 'alcohol', 'banana', 'ether', 'bakeri', 'grape', 'green', 'jasmin', 'fruiti', 'pineappl', 'beverag', 'tropic']",CC(C)COC(=O)C(C)C,http://www.thegoodscentscompany.com/data/rw1007601.html,12
7492-70-8,"['dairi', 'creami', 'gerard', 'fatti', 'green', 'waxi', 'butteri', 'fruiti']",CCCCOC(=O)C(C)OC(=O)CCC,http://www.thegoodscentscompany.com/data/rw1007441.html,8
7492-44-6,"['floral', 'green', 'jasmin', 'lili', 'herbal']",CCCC\C(C=O)=C/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1013171.html,5
538-65-8,"['balsam', 'cocoa', 'spici', 'fruiti']",CCCCOC(=O)/C=C/c1ccccc1,http://www.thegoodscentscompany.com/data/rw1013181.html,4
122-67-8,"['balsam', 'gerard', 'spice', 'fruiti', 'peach']",CC(C)COC(=O)\C=C\c1ccccc1,http://www.thegoodscentscompany.com/data/rw1016352.html,5
2409-55-4,"['leather', 'medicin']",Cc1ccc(O)c(c1)C(C)(C)C,http://www.thegoodscentscompany.com/data/rw1039111.html,2
88-60-8,['leather'],Cc1ccc(c(O)c1)C(C)(C)C,http://www.thegoodscentscompany.com/data/rw1013201.html,1
20691-52-5,"['floral', 'woodi']",CC(C)(C)C1CCC(CC1)C=O,http://www.thegoodscentscompany.com/data/rw1013241.html,2
1728-46-7,"['orri', 'minti', 'mint', 'woodi', 'fresh', 'camphor']",CC(C)(C)C1CCCCC1=O,http://www.thegoodscentscompany.com/data/rw1013281.html,6
98-53-3,"['alcohol', 'powderi', 'orri', 'minti', 'mint', 'musk', 'woodi', 'spici']",CC(C)(C)C1CCC(=O)CC1,http://www.thegoodscentscompany.com/data/rw1017671.html,8
18836-52-7,"['spici', 'herbal']",CCCCC/C=C/C=C/C(=O)NCC(C)C,http://www.thegoodscentscompany.com/data/rw1584141.html,2
30673-38-2,"['cognac', 'oili', 'ferment', 'apricot']",CCCCCCCCCC(=O)OCC(C)C,http://www.thegoodscentscompany.com/data/rw1045171.html,4
7492-45-7,"['dairi', 'oili', 'fatti', 'green', 'clean']",CCCCCCC/C=C/C(=O)OCCCC,http://www.thegoodscentscompany.com/data/rw1013301.html,5
2679-87-0,"['floral', 'woodi', 'berri', 'citrus', 'tropic']",CCOC(C)CC,http://www.thegoodscentscompany.com/data/rw1013341.html,5
592-84-7,"['plum', 'fruiti']",CCCCOC=O,http://www.thegoodscentscompany.com/data/rw1013381.html,2
542-55-2,"['gerard', 'ether', 'fruiti', 'chemic']",CC(C)COC=O,http://www.thegoodscentscompany.com/data/rw1015121.html,4
105-01-1,"['floral', 'woodi', 'fruiti', 'pineappl', 'winey']",CC(C)COC(=O)CCc1occc1,http://www.thegoodscentscompany.com/data/rw1013401.html,5
5454-28-4,"['oili', 'grassi', 'pear', 'green', 'fruiti', 'winey']",CCCCCCC(=O)OCCCC,http://www.thegoodscentscompany.com/data/rw1013461.html,6
7779-80-8,"['green', 'fruiti', 'herbal']",CCCCCCC(=O)OCC(C)C,http://www.thegoodscentscompany.com/data/rw1013481.html,3
626-82-4,"['appl', 'pineappl', 'tropic', 'alcohol', 'pear', 'juici', 'wine', 'gerard', 'waxi', 'berri', 'fruiti', 'strawberri', 'green', 'chees', 'beverag']",CCCCCC(=O)OCCCC,http://www.thegoodscentscompany.com/data/rw1007591.html,15
105-79-3,"['alcohol', 'appl', 'pear', 'gerard', 'green', 'beverag', 'grape', 'cocoa', 'fruiti', 'chocol', 'pineappl', 'peach', 'tropic']",CCCCCC(=O)OCC(C)C,http://www.thegoodscentscompany.com/data/rw1013501.html,13
